location,datetime,tempmax,humidity,solarradiation
jayawardanapura,2024-11-09,31.0,66.0,742.0
jayawardanapura,2024-11-10,30.2,63.0,829.0
jayawardanapura,2024-11-11,29.7,70.0,831.0
jayawardanapura,2024-11-12,29.0,79.0,801.0
jayawardanapura,2024-11-13,30.9,64.0,838.0
jayawardanapura,2024-11-14,29.8,74.0,746.0
jayawardanapura,2024-11-15,29.5,72.0,689.0
jayawardanapura,2024-11-16,29.5,71.0,817.0
jayawardanapura,2024-11-17,30.2,68.0,835.0
jayawardanapura,2024-11-18,29.8,75.0,836.0
jayawardanapura,2024-11-19,30.1,74.0,851.0
jayawardanapura,2024-11-20,29.0,76.0,805.0
jayawardanapura,2024-11-21,29.1,73.0,505.0
jayawardanapura,2024-11-22,30.1,72.0,760.0
jayawardanapura,2024-11-23,29.3,74.0,539.0
jayawardanapura,2024-11-24,28.8,74.0,629.0
jayawardanapura,2024-11-25,25.4,92.0,200.0
jayawardanapura,2024-11-26,25.6,90.0,0.0
jayawardanapura,2024-11-27,27.6,76.0,420.0
jayawardanapura,2024-11-28,28.7,62.0,608.0
jayawardanapura,2024-11-29,28.2,77.0,683.0
jayawardanapura,2024-11-30,29.5,66.0,641.0
jayawardanapura,2024-12-01,29.6,64.0,807.0
jayawardanapura,2024-12-02,29.9,58.0,818.0
jayawardanapura,2024-12-03,30.1,62.0,841.0
jayawardanapura,2024-12-04,30.2,60.0,820.0
jayawardanapura,2024-12-05,29.6,66.0,572.0
jayawardanapura,2024-12-06,31.5,60.0,714.0
jayawardanapura,2024-12-07,30.9,58.0,777.0
jayawardanapura,2024-12-08,31.4,54.0,784.0
jayawardanapura,2024-12-09,32.0,49.0,772.0
jayawardanapura,2024-12-10,32.4,45.0,836.0
jayawardanapura,2024-12-11,30.5,61.0,668.0
jayawardanapura,2024-12-12,28.5,75.0,517.0
jayawardanapura,2024-12-13,29.0,78.0,755.0
jayawardanapura,2024-12-14,29.0,78.0,774.0
jayawardanapura,2024-12-15,30.5,59.0,812.0
jayawardanapura,2024-12-16,28.4,74.0,687.0
jayawardanapura,2024-12-17,29.0,75.0,702.0
jayawardanapura,2024-12-18,28.9,76.0,701.0
jayawardanapura,2024-12-19,28.1,78.0,726.0
jayawardanapura,2024-12-20,28.7,77.0,679.0
jayawardanapura,2024-12-21,28.8,79.0,655.0
jayawardanapura,2024-12-22,30.7,70.0,804.0
jayawardanapura,2024-12-23,30.6,57.0,865.0
jayawardanapura,2024-12-24,30.0,59.0,838.0
jayawardanapura,2024-12-25,31.2,48.0,896.0
jayawardanapura,2024-12-26,32.0,48.0,813.0
jayawardanapura,2024-12-27,30.5,59.0,710.0
jayawardanapura,2024-12-28,31.2,54.0,702.0
jayawardanapura,2024-12-29,31.4,54.0,815.0
jayawardanapura,2024-12-30,31.0,62.0,808.0
jayawardanapura,2024-12-31,30.8,65.0,703.0
jayawardanapura,2025-01-01,28.4,71.0,318.0
jayawardanapura,2025-01-02,27.5,73.0,361.0
jayawardanapura,2025-01-03,30.8,55.0,659.0
jayawardanapura,2025-01-04,29.9,62.0,757.0
jayawardanapura,2025-01-05,30.8,56.0,666.0
jayawardanapura,2025-01-06,30.5,50.0,888.0
jayawardanapura,2025-01-07,30.1,61.0,806.0
jayawardanapura,2025-01-08,30.9,55.0,784.0
jayawardanapura,2025-01-09,33.2,44.0,673.0
jayawardanapura,2025-01-10,33.6,50.0,840.0
jayawardanapura,2025-01-11,31.6,51.0,795.0
jayawardanapura,2025-01-12,28.4,80.0,509.0
jayawardanapura,2025-01-13,29.9,71.0,815.0
jayawardanapura,2025-01-14,28.1,80.0,540.0
jayawardanapura,2025-01-15,28.9,72.0,502.0
jayawardanapura,2025-01-16,28.8,73.0,414.0
jayawardanapura,2025-01-17,30.3,59.0,656.0
jayawardanapura,2025-01-18,29.7,70.0,748.0
jayawardanapura,2025-01-19,25.0,90.0,202.0
jayawardanapura,2025-01-20,30.6,65.0,822.0
jayawardanapura,2025-01-21,26.3,79.0,323.0
jayawardanapura,2025-01-22,28.0,73.0,407.0
jayawardanapura,2025-01-23,28.7,75.0,785.0
jayawardanapura,2025-01-24,29.0,71.0,794.0
jayawardanapura,2025-01-25,29.5,73.0,820.0
jayawardanapura,2025-01-26,30.5,70.0,742.0
jayawardanapura,2025-01-27,30.1,55.0,656.0
jayawardanapura,2025-01-28,28.0,71.0,629.0
jayawardanapura,2025-01-29,30.2,67.0,747.0
jayawardanapura,2025-01-30,29.0,75.0,785.0
jayawardanapura,2025-01-31,29.9,69.0,802.0
jayawardanapura,2025-02-01,29.7,70.0,851.0
jayawardanapura,2025-02-02,30.9,66.0,840.0
jayawardanapura,2025-02-03,31.0,55.0,865.0
jayawardanapura,2025-02-04,29.4,63.0,932.0
jayawardanapura,2025-02-05,30.6,55.0,813.0
jayawardanapura,2025-02-06,30.1,62.0,848.0
jayawardanapura,2025-02-07,34.0,36.0,715.0
jayawardanapura,2025-02-08,34.5,33.0,850.0
jayawardanapura,2025-02-09,33.5,38.0,673.0
jayawardanapura,2025-02-10,33.2,40.0,898.0
jayawardanapura,2025-02-11,34.5,39.0,942.0
jayawardanapura,2025-02-12,32.2,50.0,834.0
jayawardanapura,2025-02-13,32.1,52.0,862.0
jayawardanapura,2025-02-14,31.0,52.0,857.0
jayawardanapura,2025-02-15,32.2,46.0,902.0
jayawardanapura,2025-02-16,31.9,52.0,940.0
jayawardanapura,2025-02-17,33.2,46.0,977.0
jayawardanapura,2025-02-18,32.6,48.0,884.0
jayawardanapura,2025-02-19,30.8,61.0,897.0
jayawardanapura,2025-02-20,32.3,51.0,903.0
jayawardanapura,2025-02-21,32.2,48.0,940.0
jayawardanapura,2025-02-22,30.8,58.0,806.0
jayawardanapura,2025-02-23,32.3,49.0,994.0
jayawardanapura,2025-02-24,35.4,33.0,940.0
jayawardanapura,2025-02-25,35.1,41.0,908.0
jayawardanapura,2025-02-26,35.0,46.0,891.0
jayawardanapura,2025-02-27,31.8,64.0,914.0
jayawardanapura,2025-02-28,30.9,66.0,752.0
jayawardanapura,2025-03-01,30.5,70.0,862.0
jayawardanapura,2025-03-02,29.4,76.0,847.0
jayawardanapura,2025-03-03,30.5,69.0,830.0
jayawardanapura,2025-03-04,28.8,78.0,672.0
jayawardanapura,2025-03-05,30.5,66.0,854.0
jayawardanapura,2025-03-06,30.6,64.0,926.0
jayawardanapura,2025-03-07,30.6,64.0,907.0
jayawardanapura,2025-03-08,31.4,54.0,836.0
jayawardanapura,2025-03-09,32.4,45.0,1018.0
jayawardanapura,2025-03-10,33.8,46.0,544.0
jayawardanapura,2025-03-11,28.0,79.0,470.0
jayawardanapura,2025-03-12,31.8,53.0,946.0
jayawardanapura,2025-03-13,31.0,63.0,886.0
jayawardanapura,2025-03-14,31.0,63.0,882.0
jayawardanapura,2025-03-15,31.5,55.0,893.0
jayawardanapura,2025-03-16,29.7,61.0,436.0
jayawardanapura,2025-03-17,30.2,66.0,462.0
jayawardanapura,2025-03-18,31.2,59.0,1000.0
jayawardanapura,2025-03-19,32.0,59.0,899.0
jayawardanapura,2025-03-20,30.5,66.0,651.0
jayawardanapura,2025-03-21,32.0,60.0,933.0
jayawardanapura,2025-03-22,31.5,61.0,863.0
jayawardanapura,2025-03-23,31.3,60.0,837.0
jayawardanapura,2025-03-24,32.1,58.0,937.0
jayawardanapura,2025-03-25,32.4,59.0,972.0
jayawardanapura,2025-03-26,31.4,62.0,878.0
jayawardanapura,2025-03-27,32.2,56.0,946.0
jayawardanapura,2025-03-28,32.4,52.0,820.0
jayawardanapura,2025-03-29,33.2,48.0,894.0
jayawardanapura,2025-03-30,32.9,48.0,889.0
jayawardanapura,2025-03-31,32.3,52.0,774.0
jayawardanapura,2025-04-01,33.0,49.0,892.0
jayawardanapura,2025-04-02,33.5,51.0,899.0
jayawardanapura,2025-04-03,32.7,58.0,926.0
jayawardanapura,2025-04-04,28.6,76.0,725.0
jayawardanapura,2025-04-05,29.9,71.0,839.0
jayawardanapura,2025-04-06,29.9,71.0,885.0
jayawardanapura,2025-04-07,29.8,75.0,754.0
jayawardanapura,2025-04-08,30.5,73.0,916.0
jayawardanapura,2025-04-09,29.4,74.0,822.0
jayawardanapura,2025-04-10,27.1,80.0,515.0
jayawardanapura,2025-04-11,27.2,81.0,377.0
jayawardanapura,2025-04-12,30.4,67.0,907.0
jayawardanapura,2025-04-13,29.8,74.0,898.0
jayawardanapura,2025-04-14,30.0,74.0,794.0
jayawardanapura,2025-04-15,31.0,71.0,949.0
jayawardanapura,2025-04-16,31.1,67.0,896.0
jayawardanapura,2025-04-17,32.3,59.0,902.0
jayawardanapura,2025-04-18,32.3,57.0,865.0
jayawardanapura,2025-04-19,32.0,57.0,914.0
jayawardanapura,2025-04-20,32.0,60.0,887.0
jayawardanapura,2025-04-21,30.6,69.0,859.0
jayawardanapura,2025-04-22,30.5,65.0,896.0
jayawardanapura,2025-04-23,31.4,61.0,894.0
jayawardanapura,2025-04-24,31.3,64.0,847.0
jayawardanapura,2025-04-25,30.4,70.0,628.0
jayawardanapura,2025-04-26,31.0,64.0,775.0
jayawardanapura,2025-04-27,31.0,65.0,904.0
jayawardanapura,2025-04-28,31.3,63.0,899.0
jayawardanapura,2025-04-29,32.0,61.0,844.0
jayawardanapura,2025-04-30,29.4,73.0,687.0
jayawardanapura,2025-05-01,30.5,73.0,855.0
jayawardanapura,2025-05-02,31.1,68.0,885.0
jayawardanapura,2025-05-03,30.0,72.0,840.0
jayawardanapura,2025-05-04,32.1,63.0,909.0
jayawardanapura,2025-05-05,31.4,66.0,931.0
jayawardanapura,2025-05-06,31.5,67.0,917.0
jayawardanapura,2025-05-07,30.5,69.0,760.0
jayawardanapura,2025-05-08,30.6,65.0,770.0
jayawardanapura,2025-05-09,31.1,69.0,873.0
jayawardanapura,2025-05-10,31.2,66.0,861.0
jayawardanapura,2025-05-11,31.4,63.0,946.0
jayawardanapura,2025-05-12,31.4,65.0,865.0
jayawardanapura,2025-05-13,30.4,74.0,664.0
jayawardanapura,2025-05-14,31.5,66.0,797.0
jayawardanapura,2025-05-15,31.1,68.0,737.0
jayawardanapura,2025-05-16,30.5,71.0,774.0
jayawardanapura,2025-05-17,30.5,67.0,566.0
jayawardanapura,2025-05-18,28.4,82.0,579.0
jayawardanapura,2025-05-19,28.5,79.0,739.0
jayawardanapura,2025-05-20,29.9,69.0,531.0
jayawardanapura,2025-05-21,29.5,70.0,822.0
jayawardanapura,2025-05-22,30.2,76.0,822.0
jayawardanapura,2025-05-23,30.5,73.0,848.0
jayawardanapura,2025-05-24,28.5,79.0,614.0
jayawardanapura,2025-05-25,29.6,75.0,578.0
jayawardanapura,2025-05-26,29.9,74.0,766.0
jayawardanapura,2025-05-27,29.3,81.0,641.0
jayawardanapura,2025-05-28,30.1,75.0,876.0
jayawardanapura,2025-05-29,30.4,72.0,873.0
jayawardanapura,2025-05-30,28.6,81.0,586.0
jayawardanapura,2025-05-31,29.0,77.0,385.0
jayawardanapura,2025-06-01,29.9,76.0,658.0
jayawardanapura,2025-06-02,29.8,76.0,826.0
jayawardanapura,2025-06-03,30.3,72.0,855.0
jayawardanapura,2025-06-04,29.7,78.0,887.0
jayawardanapura,2025-06-05,29.8,75.0,839.0
jayawardanapura,2025-06-06,30.0,71.0,845.0
jayawardanapura,2025-06-07,29.8,70.0,822.0
jayawardanapura,2025-06-08,29.8,69.0,879.0
jayawardanapura,2025-06-09,29.9,69.0,850.0
jayawardanapura,2025-06-10,28.0,81.0,445.0
jayawardanapura,2025-06-11,27.5,81.0,417.0
jayawardanapura,2025-06-12,28.5,77.0,368.0
jayawardanapura,2025-06-13,28.8,76.0,536.0
jayawardanapura,2025-06-14,27.5,81.0,523.0
jayawardanapura,2025-06-15,27.7,80.0,478.0
jayawardanapura,2025-06-16,28.9,74.0,818.0
jayawardanapura,2025-06-17,29.1,75.0,746.0
jayawardanapura,2025-06-18,29.5,76.0,848.0
jayawardanapura,2025-06-19,29.3,77.0,728.0
jayawardanapura,2025-06-20,28.6,77.0,596.0
jayawardanapura,2025-06-21,29.2,73.0,694.0
jayawardanapura,2025-06-22,29.5,72.0,707.0
jayawardanapura,2025-06-23,28.7,80.0,625.0
jayawardanapura,2025-06-24,29.6,74.0,923.0
jayawardanapura,2025-06-25,28.9,79.0,793.0
jayawardanapura,2025-06-26,28.6,76.0,754.0
jayawardanapura,2025-06-27,29.1,78.0,785.0
jayawardanapura,2025-06-28,28.0,80.0,493.0
jayawardanapura,2025-06-29,29.0,75.0,694.0
jayawardanapura,2025-06-30,29.8,75.0,908.0
jayawardanapura,2025-07-01,29.6,70.0,802.0
jayawardanapura,2025-07-02,29.6,74.0,908.0
jayawardanapura,2025-07-03,28.6,79.0,735.0
jayawardanapura,2025-07-04,29.5,76.0,854.0
jayawardanapura,2025-07-05,29.7,75.0,857.0
jayawardanapura,2025-07-06,29.2,72.0,609.0
jayawardanapura,2025-07-07,30.1,68.0,825.0
jayawardanapura,2025-07-08,30.6,68.0,862.0
jayawardanapura,2025-07-09,30.2,66.0,800.0
jayawardanapura,2025-07-10,30.1,71.0,843.0
jayawardanapura,2025-07-11,29.8,69.0,761.0
jayawardanapura,2025-07-12,29.5,73.0,766.0
jayawardanapura,2025-07-13,30.0,71.0,799.0
jayawardanapura,2025-07-14,28.7,79.0,538.0
jayawardanapura,2025-07-15,29.2,71.0,761.0
jayawardanapura,2025-07-16,28.4,78.0,442.0
jayawardanapura,2025-07-17,29.1,68.0,854.0
jayawardanapura,2025-07-18,28.9,78.0,781.0
jayawardanapura,2025-07-19,28.0,77.0,758.0
jayawardanapura,2025-07-20,27.3,80.0,736.0
jayawardanapura,2025-07-21,27.3,81.0,583.0
jayawardanapura,2025-07-22,27.5,80.0,464.0
jayawardanapura,2025-07-23,27.8,81.0,757.0
jayawardanapura,2025-07-24,27.6,79.0,739.0
jayawardanapura,2025-07-25,28.0,78.0,525.0
jayawardanapura,2025-07-26,28.5,72.0,760.0
jayawardanapura,2025-07-27,28.6,75.0,858.0
jayawardanapura,2025-07-28,29.0,74.0,876.0
jayawardanapura,2025-07-29,29.5,70.0,873.0
jayawardanapura,2025-07-30,29.2,74.0,929.0
jayawardanapura,2025-07-31,28.6,78.0,788.0
jayawardanapura,2025-08-01,28.6,79.0,829.0
jayawardanapura,2025-08-02,27.9,81.0,699.0
jayawardanapura,2025-08-03,26.7,82.0,543.0
jayawardanapura,2025-08-04,28.7,75.0,858.0
jayawardanapura,2025-08-05,28.0,77.0,739.0
jayawardanapura,2025-08-06,28.0,79.0,844.0
jayawardanapura,2025-08-07,28.3,78.0,865.0
jayawardanapura,2025-08-08,28.8,76.0,783.0
jayawardanapura,2025-08-09,28.8,73.0,752.0
jayawardanapura,2025-08-10,29.1,70.0,830.0
jayawardanapura,2025-08-11,27.5,81.0,471.0
jayawardanapura,2025-08-12,28.2,77.0,804.0
jayawardanapura,2025-08-13,28.5,78.0,856.0
jayawardanapura,2025-08-14,28.5,75.0,820.0
jayawardanapura,2025-08-15,28.7,70.0,789.0
jayawardanapura,2025-08-16,28.8,72.0,880.0
jayawardanapura,2025-08-17,28.3,78.0,755.0
jayawardanapura,2025-08-18,28.9,74.0,787.0
jayawardanapura,2025-08-19,29.0,75.0,827.0
jayawardanapura,2025-08-20,29.5,72.0,956.0
jayawardanapura,2025-08-21,29.7,69.0,960.0
jayawardanapura,2025-08-22,29.1,72.0,794.0
jayawardanapura,2025-08-23,28.0,75.0,680.0
jayawardanapura,2025-08-24,29.9,68.0,919.0
jayawardanapura,2025-08-25,30.5,64.0,918.0
jayawardanapura,2025-08-26,30.5,63.0,936.0
jayawardanapura,2025-08-27,29.8,65.0,904.0
jayawardanapura,2025-08-28,28.9,75.0,872.0
jayawardanapura,2025-08-29,28.8,76.0,757.0
jayawardanapura,2025-08-30,28.0,77.0,568.0
jayawardanapura,2025-08-31,28.4,77.0,546.0
jayawardanapura,2025-09-01,28.4,79.0,742.0
jayawardanapura,2025-09-02,28.8,78.0,908.0
jayawardanapura,2025-09-03,28.5,73.0,819.0
jayawardanapura,2025-09-04,28.9,73.0,955.0
jayawardanapura,2025-09-05,29.0,74.0,880.0
jayawardanapura,2025-09-06,29.0,75.0,868.0
jayawardanapura,2025-09-07,29.0,72.0,833.0
jayawardanapura,2025-09-08,29.5,77.0,851.0
jayawardanapura,2025-09-09,29.4,75.0,734.0
jayawardanapura,2025-09-10,29.5,71.0,937.0
jayawardanapura,2025-09-11,29.8,68.0,830.0
jayawardanapura,2025-09-12,30.0,67.0,923.0
jayawardanapura,2025-09-13,30.4,66.0,928.0
jayawardanapura,2025-09-14,30.1,68.0,949.0
jayawardanapura,2025-09-15,30.5,63.0,822.0
jayawardanapura,2025-09-16,28.5,77.0,629.0
jayawardanapura,2025-09-17,28.0,79.0,615.0
jayawardanapura,2025-09-18,27.6,81.0,557.0
jayawardanapura,2025-09-19,28.7,76.0,795.0
jayawardanapura,2025-09-20,29.0,75.0,918.0
jayawardanapura,2025-09-21,28.5,74.0,896.0
jayawardanapura,2025-09-22,28.5,74.0,737.0
jayawardanapura,2025-09-23,29.1,74.0,869.0
jayawardanapura,2025-09-24,27.6,79.0,677.0
jayawardanapura,2025-09-25,28.0,78.0,651.0
jayawardanapura,2025-09-26,26.8,83.0,576.0
jayawardanapura,2025-09-27,29.4,70.0,790.0
jayawardanapura,2025-09-28,29.0,75.0,920.0
jayawardanapura,2025-09-29,29.3,74.0,904.0
jayawardanapura,2025-09-30,29.5,68.0,821.0
jayawardanapura,2025-10-01,29.8,72.0,946.0
jayawardanapura,2025-10-02,30.2,67.0,980.0
jayawardanapura,2025-10-03,30.2,65.0,892.0
jayawardanapura,2025-10-04,28.0,78.0,645.0
jayawardanapura,2025-10-05,28.5,78.0,698.0
jayawardanapura,2025-10-06,30.3,66.0,865.0
jayawardanapura,2025-10-07,29.5,72.0,900.0
jayawardanapura,2025-10-08,30.6,61.0,876.0
jayawardanapura,2025-10-09,31.5,51.0,953.0
jayawardanapura,2025-10-10,31.7,52.0,932.0
jayawardanapura,2025-10-11,29.5,67.0,624.0
jayawardanapura,2025-10-12,31.5,57.0,744.0
jayawardanapura,2025-10-13,31.4,60.0,838.0
jayawardanapura,2025-10-14,31.2,60.0,937.0
jayawardanapura,2025-10-15,28.1,81.0,683.0
jayawardanapura,2025-10-16,30.0,66.0,784.0
jayawardanapura,2025-10-17,29.5,73.0,642.0
jayawardanapura,2025-10-18,28.9,75.0,777.0
jayawardanapura,2025-10-19,27.5,82.0,566.0
jayawardanapura,2025-10-20,26.7,83.0,247.0
jayawardanapura,2025-10-21,28.0,74.0,695.0
jayawardanapura,2025-10-22,28.6,73.0,697.0
jayawardanapura,2025-10-23,28.7,75.0,310.0
jayawardanapura,2025-10-24,28.5,80.0,318.0
jayawardanapura,2025-10-25,28.5,76.0,630.0
jayawardanapura,2025-10-26,29.2,74.0,812.0
jayawardanapura,2025-10-27,29.4,72.0,779.0
jayawardanapura,2025-10-28,29.9,69.0,892.0
jayawardanapura,2025-10-29,30.0,67.0,863.0
jayawardanapura,2025-10-30,30.4,66.0,900.0
jayawardanapura,2025-10-31,30.5,68.0,921.0
jayawardanapura,2025-11-01,30.9,64.0,878.0
jayawardanapura,2025-11-02,30.7,61.0,891.0
jayawardanapura,2025-11-03,31.2,55.0,773.0
jayawardanapura,2025-11-04,31.5,56.0,720.0
jayawardanapura,2025-11-05,30.3,62.0,818.0
jayawardanapura,2025-11-06,28.7,71.0,480.0
jayawardanapura,2025-11-07,29.0,73.0,882.0
jayawardanapura,2025-11-08,28.5,76.0,866.0
jayawardanapura,2025-11-09,29.8,64.0,841.0
jayawardanapura,2025-11-10,29.1,70.0,862.0
jayawardanapura,2025-11-11,29.5,72.0,878.0
jayawardanapura,2025-11-12,30.1,73.0,828.0
jayawardanapura,2025-11-13,30.1,68.0,875.0
jayawardanapura,2025-11-14,31.1,65.0,901.0
jayawardanapura,2025-11-15,30.5,61.0,800.0
jayawardanapura,2025-11-16,30.6,62.0,852.0
jayawardanapura,2025-11-17,28.4,76.0,724.0
jayawardanapura,2025-11-18,29.4,72.0,809.0
jayawardanapura,2025-11-19,30.0,66.0,826.0
jayawardanapura,2025-11-20,30.5,70.0,797.0
jayawardanapura,2025-11-21,30.8,66.0,862.0
jayawardanapura,2025-11-22,29.2,72.0,780.0
jayawardanapura,2025-11-23,29.1,69.0,750.0
jayawardanapura,2025-11-24,28.5,74.0,603.0
jayawardanapura,2025-11-25,27.3,79.0,235.0
jayawardanapura,2025-11-26,26.6,81.0,562.0
jayawardanapura,2025-11-27,24.8,89.0,0.0
jayawardanapura,2025-11-28,25.1,87.0,53.0
jayawardanapura,2025-11-29,27.2,68.0,306.0
jayawardanapura,2025-11-30,29.0,66.0,918.0
jayawardanapura,2025-12-01,29.2,72.0,687.0
jayawardanapura,2025-12-02,28.9,73.0,802.0
jayawardanapura,2025-12-03,29.9,63.0,892.0
jayawardanapura,2025-12-04,29.8,65.0,823.0
jayawardanapura,2025-12-05,30.2,63.0,821.0
jayawardanapura,2025-12-06,30.6,64.0,796.0
jayawardanapura,2025-12-07,29.6,70.0,808.0
jayawardanapura,2025-12-08,31.1,56.0,834.0
jayawardanapura,2025-12-09,29.2,74.0,703.0
jayawardanapura,2025-12-10,29.1,71.0,694.0
jayawardanapura,2025-12-11,29.3,71.0,815.0
jayawardanapura,2025-12-12,29.8,69.0,799.0
jayawardanapura,2025-12-13,29.8,68.0,849.0
jayawardanapura,2025-12-14,29.5,69.0,821.0
jayawardanapura,2025-12-15,29.5,63.0,738.0
jayawardanapura,2025-12-16,30.0,65.0,823.0
jayawardanapura,2025-12-17,30.0,72.0,717.0
jayawardanapura,2025-12-18,29.0,74.0,699.0
jayawardanapura,2025-12-19,30.0,66.0,654.0
jayawardanapura,2025-12-20,29.5,63.0,802.0
jayawardanapura,2025-12-21,30.1,60.0,750.0
jayawardanapura,2025-12-22,30.6,56.0,798.0
jayawardanapura,2025-12-23,31.4,54.0,796.0
jayawardanapura,2025-12-24,29.6,65.0,588.0
jayawardanapura,2025-12-25,31.2,49.0,822.0
jayawardanapura,2025-12-26,33.2,34.0,877.0
jayawardanapura,2025-12-27,32.4,45.0,776.0
jayawardanapura,2025-12-28,32.7,44.0,812.0
jayawardanapura,2025-12-29,32.0,52.0,802.0
jayawardanapura,2025-12-30,31.0,54.0,723.0
jayawardanapura,2025-12-31,29.8,65.0,812.0
jayawardanapura,2026-01-01,30.5,60.0,752.0
jayawardanapura,2026-01-02,31.2,49.0,708.0
jayawardanapura,2026-01-03,33.5,33.0,889.0
jayawardanapura,2026-01-04,32.6,41.0,746.0
jayawardanapura,2026-01-05,32.8,47.0,715.0
jayawardanapura,2026-01-06,28.1,66.0,717.0
jayawardanapura,2026-01-07,30.0,54.0,803.0
jayawardanapura,2026-01-08,27.7,64.0,388.0
jayawardanapura,2026-01-09,29.4,60.0,752.0
jayawardanapura,2026-01-10,28.5,70.0,524.0
jayawardanapura,2026-01-11,29.6,67.0,783.0
jayawardanapura,2026-01-12,29.6,63.0,745.0
jayawardanapura,2026-01-13,29.2,77.0,829.0
jayawardanapura,2026-01-14,30.9,62.0,834.0
jayawardanapura,2026-01-15,29.4,70.0,877.0
jayawardanapura,2026-01-16,31.5,44.0,805.0
jayawardanapura,2026-01-17,32.0,40.0,693.0
jayawardanapura,2026-01-18,31.4,45.0,859.0
jayawardanapura,2026-01-19,31.5,42.0,917.0
jayawardanapura,2026-01-20,32.2,37.0,838.0
jayawardanapura,2026-01-21,32.2,35.0,932.0
jayawardanapura,2026-01-22,32.6,34.0,654.0
jayawardanapura,2026-01-23,31.6,39.0,868.0
jayawardanapura,2026-01-24,30.9,52.0,797.0
jayawardanapura,2026-01-25,31.4,50.0,786.0
jayawardanapura,2026-01-26,32.2,53.0,638.0
jayawardanapura,2026-01-27,34.5,36.0,882.0
jayawardanapura,2026-01-28,33.7,33.0,860.0
jayawardanapura,2026-01-29,31.8,42.0,959.0
jayawardanapura,2026-01-30,32.5,47.0,829.0
jayawardanapura,2026-01-31,33.2,49.0,834.0
jayawardanapura,2026-02-01,31.5,58.0,808.0
jayawardanapura,2026-02-02,33.7,47.0,777.0
jayawardanapura,2026-02-03,31.5,46.0,606.0
jayawardanapura,2026-02-04,32.2,52.0,875.0
jayawardanapura,2026-02-05,31.4,50.0,539.0
jayawardanapura,2026-02-06,30.7,61.0,762.0
jayawardanapura,2026-02-07,31.0,64.0,857.0
jayawardanapura,2026-02-08,32.0,51.0,842.0
jayawardanapura,2026-02-09,32.0,41.0,836.0
jayawardanapura,2026-02-10,33.0,29.0,886.0
jayawardanapura,2026-02-11,33.6,33.0,747.0
jayawardanapura,2026-02-12,32.7,44.0,711.0
jayawardanapura,2026-02-13,32.6,52.0,877.0
jayawardanapura,2026-02-14,31.4,57.0,672.0
jayawardanapura,2026-02-15,29.6,59.0,348.0
jayawardanapura,2026-02-16,33.5,35.0,853.0
jayawardanapura,2026-02-17,28.5,61.0,440.0
jayawardanapura,2026-02-18,30.1,64.0,855.0
jayawardanapura,2026-02-19,31.3,60.0,774.0
jayawardanapura,2026-02-20,30.6,68.0,816.0
jayawardanapura,2026-02-21,28.8,78.0,687.0
jayawardanapura,2026-02-22,28.7,74.0,821.0
jayawardanapura,2026-02-23,29.2,72.0,937.0
jayawardanapura,2026-02-24,29.6,72.0,904.0
jayawardanapura,2026-02-25,30.4,64.0,839.0
jayawardanapura,2026-02-26,30.8,61.0,976.0
jayawardanapura,2026-02-27,30.0,65.0,852.0
jayawardanapura,2026-02-28,31.3,57.0,919.0
jayawardanapura,2026-03-01,29.7,61.0,862.0
jayawardanapura,2026-03-02,31.1,52.0,948.0
jayawardanapura,2026-03-03,30.5,50.0,886.0
jayawardanapura,2026-03-04,32.0,48.0,947.0
jayawardanapura,2026-03-05,32.0,49.0,856.0
jayawardanapura,2026-03-06,30.8,57.0,860.0
jayawardanapura,2026-03-07,31.1,57.0,945.0
jayawardanapura,2026-03-08,27.9,76.0,984.0
kaduwela,2016-01-01,30.1,68.0,730.0
kaduwela,2016-01-02,30.2,70.0,649.0
kaduwela,2016-01-03,31.1,58.0,690.0
kaduwela,2016-01-04,31.3,60.0,704.0
kaduwela,2016-01-05,30.2,65.0,790.0
kaduwela,2016-01-06,30.8,71.0,794.0
kaduwela,2016-01-07,30.1,67.0,674.0
kaduwela,2016-01-08,31.0,58.0,700.0
kaduwela,2016-01-09,31.5,57.0,762.0
kaduwela,2016-01-10,29.5,65.0,480.0
kaduwela,2016-01-11,31.4,56.0,816.0
kaduwela,2016-01-12,31.4,51.0,781.0
kaduwela,2016-01-13,30.2,47.0,539.0
kaduwela,2016-01-14,30.7,47.0,797.0
kaduwela,2016-01-15,30.3,52.0,704.0
kaduwela,2016-01-16,31.5,48.0,803.0
kaduwela,2016-01-17,31.9,46.0,822.0
kaduwela,2016-01-18,32.0,45.0,817.0
kaduwela,2016-01-19,32.1,50.0,810.0
kaduwela,2016-01-20,32.3,54.0,766.0
kaduwela,2016-01-21,32.2,53.0,719.0
kaduwela,2016-01-22,32.0,52.0,631.0
kaduwela,2016-01-23,31.9,58.0,663.0
kaduwela,2016-01-24,32.8,57.0,718.0
kaduwela,2016-01-25,32.5,61.0,751.0
